grid_lat,grid_lon,year,season,gen,rep,check,pl_emerg_c,pl_emerg_p,flw_days,ndm,lod,podding_ma,pod_shatte,ph_r8,w100g,gy,r6_bb_sev,r6_bp_sev,r6_bs_sev,r6_bts_sev,r6_clb_sev,r6_dm_sev,r6_mls_sev,r6_fels_se,r6_rlb_sev,r6_rust_se,r6_rust_rr,r6_others,prot,oil,lat,lon,elev,country,env,loc,flw_cl,pub_cl,sowing,harvest,rainfed,source,company,n_reps_averaged
-16.155,34.83,2024,1,G002,2,0,166,55.333333333333336,38.666666666666664,106,1,0,1,33.88666666666666,19.666666666666668,3205.5633333333335,1,1,1,1,2.3333333333333335,1,1,1,1,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Purple,Mixed,7/24/2024,12/11/2024,Irrigation,CSIRO Agriculture and Food,Public,3
-16.155,34.83,2024,1,G006,2,0,179,59.666666666666664,38,121,1,0,1,45.776666666666664,29.333333333333332,4289.0233333333335,1,1,1,1,2.6666666666666665,1.3333333333333333,1,1,1.3333333333333333,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Purple,Tawny,7/24/2024,12/11/2024,Irrigation,Agricultural Research Council ARC,Public,3
-16.155,34.83,2024,1,G018,2,0,156.66666666666666,52.22,38.666666666666664,106,1.6666666666666667,0,1,38.333333333333336,25.333333333333332,5197.526666666667,1,1,1,1,1.6666666666666667,1,1,1,1.3333333333333333,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Purple,Tawny,7/24/2024,12/11/2024,Irrigation,Ethiopian Institute of Agricultural Research EIAR,Public,3
-16.155,34.83,2024,1,G056,2,0,180.33333333333334,60.11333333333334,39.333333333333336,121,1.6666666666666667,0,1,48.78,29.666666666666668,7933.403333333333,1,1,1,1,2.6666666666666665,1.6666666666666667,1,1,1.6666666666666667,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Purple,Tawny,7/24/2024,12/10/2024,Irrigation,ZamSeed,Private,3
-16.155,34.83,2024,1,G063,2,0,160.33333333333334,53.443333333333335,42,116,4,0,1,101.89,21.666666666666668,3380.4666666666667,1,1,1,1,2,1,1,1,1,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Purple,Tawny,7/24/2024,12/9/2024,Irrigation,Makerere University,Public,3
-16.155,34.83,2024,1,G068,2,0,74.33333333333333,24.776666666666667,38,103,1,0,1,29,20.666666666666668,2302.7833333333333,1,1,1,1,2,1.3333333333333333,1,1,1,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,White,Tawny,7/24/2024,12/9/2024,Irrigation,Crop Breeding Institute CBI,Public,3
-16.155,34.83,2024,1,G121,2,0,161.33333333333334,53.776666666666664,38.666666666666664,121,4,0,1,97.22333333333333,22.333333333333332,4035.33,1,1,1,1,2,1,1,1,1,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Purple,Tawny,7/24/2024,12/10/2024,Irrigation,CSIRO Agriculture and Food,Public,3
-16.155,34.83,2024,1,G132,2,0,139.33333333333334,46.443333333333335,38,121,2,0,1,100.78,23.666666666666668,4524.196666666667,1,1,1,1,2,1.6666666666666667,1,1,1,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Purple,Tawny,7/24/2024,12/11/2024,Irrigation,SeedCo,Private,3
-16.155,34.83,2024,1,G142,2,0,147.33333333333334,49.11,38,117,2.3333333333333335,0,1,53.11,26.333333333333332,5148.69,1,1,1,1,2,1.3333333333333333,1,1,1.3333333333333333,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Purple,Tawny,7/24/2024,12/4/2024,Irrigation,SeedCo,Private,3
-16.155,34.83,2024,1,G148,2,0,177.66666666666666,59.223333333333336,37.333333333333336,117,1,0,1,35.553333333333335,19.666666666666668,3901.5633333333335,1,1,1,1,3,1.3333333333333333,1,1,1.3333333333333333,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Purple,Tawny,7/24/2024,12/10/2024,Irrigation,SeedCo,Private,3
-16.155,34.83,2024,1,G160,2,0,146,48.663333333333334,39.333333333333336,113,2,0,1,45.333333333333336,22,5763.966666666666,1,1,1,1,2.6666666666666665,1.3333333333333333,1,1,1.3333333333333333,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,White,Tawny,7/24/2024,12/10/2024,Irrigation,CSIRO Agriculture and Food,Public,3
-16.155,34.83,2024,1,G182,2,0,168,56,38,121,3,0,1.3333333333333333,92.99666666666667,19.666666666666668,2428.13,1,1,1,1,2.3333333333333335,1,1,1,1,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Purple,Tawny,7/24/2024,12/9/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-16.155,34.83,2024,1,G188,2,0,174,57.99666666666666,39.333333333333336,108.66666666666667,3.6666666666666665,0,1,80.22333333333333,19,3646.713333333333,1,1,1,1,2,1.3333333333333333,1,1,1,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Mixed,Tawny,7/24/2024,12/11/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-16.155,34.83,2024,1,G191,2,0,153,51,40,102.66666666666667,1.6666666666666667,0,1,61.446666666666665,21,3868.4666666666667,1,1,1,1,2.3333333333333335,1.6666666666666667,1,1,1,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Purple,Tawny,7/24/2024,12/4/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-16.155,34.83,2024,1,G193,2,0,147.33333333333334,49.11333333333334,40,105,2.3333333333333335,0,1,57.333333333333336,19,3661.4866666666667,1,1,1,1,2,1.3333333333333333,1,1,1,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Purple,Grey,7/24/2024,12/10/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-16.155,34.83,2024,1,G196,2,0,164,54.666666666666664,38.666666666666664,121,3.6666666666666665,0,1,86.11333333333333,18.666666666666668,4061.8033333333333,1,1,1,1,2,1.6666666666666667,1,1,1,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,White,Tawny,7/24/2024,12/10/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-16.155,34.83,2024,1,G199,2,0,158.33333333333334,52.776666666666664,39.333333333333336,111,2.6666666666666665,0,1,64.55666666666667,21.333333333333332,4825.673333333333,1,1,1,1,2,1.3333333333333333,1,1,1,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Purple,Tawny,7/24/2024,12/11/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-16.155,34.83,2024,1,G204,2,0,170.66666666666666,56.89,38.666666666666664,105,1.6666666666666667,0,1,56.663333333333334,21.333333333333332,3849.82,1,1,1,1,2,1.6666666666666667,1,1,1,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Purple,Tawny,7/24/2024,12/10/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-16.155,34.83,2024,1,G214,2,0,169,56.333333333333336,39.333333333333336,110,2.3333333333333335,0,1,64.22333333333333,18,4847.863333333333,1,1,1,1,2,1.3333333333333333,1,1,1,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,White,Tawny,7/24/2024,12/9/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-16.155,34.83,2024,1,G215,2,0,129.33333333333334,43.11333333333334,36.666666666666664,111,2,0,1,44.11,21.333333333333332,5114.083333333333,1,1,1,1,2,1,1,1,1,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Mixed,Tawny,7/24/2024,12/10/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-16.155,34.83,2024,1,G216,2,0,183.66666666666666,61.22,38,121,2,0,1,72.44333333333333,27,5506.193333333334,1,1,1,1,2.6666666666666665,1.3333333333333333,1,1,1,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,White,Tawny,7/24/2024,12/9/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-16.155,34.83,2024,1,G233,2,0,153.33333333333334,51.11,37.333333333333336,121,3.3333333333333335,0,1,88.33333333333333,18.333333333333332,4617.05,1,1,1,1,2.3333333333333335,1,1,1.3333333333333333,1,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,White,Tawny,7/24/2024,12/9/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-16.155,34.83,2024,1,G235,2,0,182.33333333333334,60.776666666666664,39.333333333333336,106,2,0,1,60.663333333333334,21,3470.7066666666665,1,1,1,1,2,1.6666666666666667,1,1,1,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Purple,Tawny,7/24/2024,12/11/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-16.155,34.83,2024,1,G244,2,0,157.66666666666666,52.553333333333335,40,106,2.3333333333333335,0,1,72,21.333333333333332,4074.92,1,1,1,1,2,1,1,1,1.3333333333333333,1.3333333333333333,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Purple,Tawny,7/24/2024,12/9/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-16.155,34.83,2024,1,G246,2,0,105.33333333333333,35.11,40,113,2,0,1,57.443333333333335,21.333333333333332,3361.2733333333335,1,1,1,1,2,1.6666666666666667,1,1,1.3333333333333333,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Purple,Grey,7/24/2024,12/10/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-16.155,34.83,2024,1,G285,2,0,137.33333333333334,45.776666666666664,40,126,2.3333333333333335,0,1,110.55666666666667,18.666666666666668,3789.9133333333334,1,1,1,1,2,1,1,1,1,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Mixed,Tawny,7/24/2024,12/11/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-16.155,34.83,2024,1,G319,2,0,176,58.67,38,112,3,0,1,58.00333333333334,23,4126.91,1,1,1,1,1.6666666666666667,1,1,1,1,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Purple,Tawny,7/24/2024,12/10/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-16.155,34.83,2024,1,G338,2,0,172,57.333333333333336,36.666666666666664,118,2,0,1,73,23.333333333333332,5492.42,1,1,1,1,2.3333333333333335,1.3333333333333333,1,1,1,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Purple,Tawny,7/24/2024,12/11/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-16.155,34.83,2024,1,G359,2,0,142,47.33,36.666666666666664,109,1,0,1,39.663333333333334,21,3763.4533333333334,1,1,1,1,2.3333333333333335,1,1,1,1.3333333333333333,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,White,Tawny,7/24/2024,12/10/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-16.155,34.83,2024,1,G365,2,0,176.33333333333334,58.776666666666664,38,111,3.3333333333333335,0,1,85.77666666666667,16.333333333333332,4405.156666666667,1,1,1,1,1.6666666666666667,1.3333333333333333,1,1,1,1,0,1,NA,NA,-16.146,34.874,80,Malawi,E0289,L0124,Purple,Tawny,7/24/2024,12/11/2024,Irrigation,Department of Agricultural Research Services DARS,Public,3
-13.41,33.615,2024,1,G002,2,0,247,82.33333333333333,56.666666666666664,115.33333333333333,1,0,1,44.556666666666665,20,2185.4933333333333,1,1.3333333333333333,1,1,1.6666666666666667,1,1,1,1.3333333333333333,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,White,Tawny,7/15/2024,11/22/2024,Irrigation,CSIRO Agriculture and Food,Public,3
-13.41,33.615,2024,1,G006,2,0,182,60.666666666666664,57,119.66666666666667,1,0,1,45.223333333333336,22.333333333333332,3057.37,1,1.3333333333333333,1,1,1.3333333333333333,1,1,1,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,Tawny,7/15/2024,12/10/2024,Irrigation,Agricultural Research Council ARC,Public,3
-13.41,33.615,2024,1,G018,2,0,222.33333333333334,74.11,59.333333333333336,122.66666666666667,1,0,1,51.333333333333336,18.666666666666668,2201.2166666666667,1,1,1,1,1.3333333333333333,1,1,1,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,Grey,7/15/2024,12/12/2024,Irrigation,Ethiopian Institute of Agricultural Research EIAR,Public,3
-13.41,33.615,2024,1,G056,2,0,225,75,59.666666666666664,84,0.6666666666666666,0,0.6666666666666666,34.89,22.666666666666668,2469.3566666666666,1,1,1,1,1.3333333333333333,1,1,1,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,Tawny,7/15/2024,12/12/2024,Irrigation,ZamSeed,Private,3
-13.41,33.615,2024,1,G063,2,0,259.3333333333333,86.44333333333333,68,84,2.3333333333333335,0,0.6666666666666666,64.22333333333333,21.333333333333332,3132.3366666666666,1,1,1,1,1.3333333333333333,1.3333333333333333,1,1,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,Grey,7/15/2024,12/12/2024,Irrigation,Makerere University,Public,3
-13.41,33.615,2024,1,G068,2,0,163.33333333333334,54.443333333333335,56.666666666666664,118.66666666666667,1,0,1,42.22,23,3257.4700000000003,1,1,1,1,1.3333333333333333,1,1,1.3333333333333333,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,Mixed,7/15/2024,11/22/2024,Irrigation,Crop Breeding Institute CBI,Public,3
-13.41,33.615,2024,1,G121,2,0,229,76.33333333333333,60.333333333333336,126,2,0,1.3333333333333333,65.44333333333333,20.333333333333332,1896.1233333333334,1,1,1,1,1.6666666666666667,1,1,1,1.3333333333333333,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,Grey,7/15/2024,12/12/2024,Irrigation,CSIRO Agriculture and Food,Public,3
-13.41,33.615,2024,1,G132,2,0,280.3333333333333,93.44333333333333,57.666666666666664,122.66666666666667,1,0,1,63.333333333333336,19,2424.116666666667,1,1.3333333333333333,1,1,1.6666666666666667,1,1,1,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,Tawny,7/15/2024,12/10/2024,Irrigation,SeedCo,Private,3
-13.41,33.615,2024,1,G142,2,0,187.66666666666666,62.556666666666665,59.666666666666664,40.333333333333336,0.3333333333333333,0,0.3333333333333333,22.89,23,4249.953333333333,1,1,1,1,2,1,1,1,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,Tawny,7/15/2024,12/2/2024,Irrigation,SeedCo,Private,3
-13.41,33.615,2024,1,G148,2,0,230,76.66666666666667,59.666666666666664,120,1,0,1,47.89,22.666666666666668,3023.5233333333335,1,1.3333333333333333,1,1,1.3333333333333333,1,1,1,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,Tawny,7/15/2024,12/2/2024,Irrigation,SeedCo,Private,3
-13.41,33.615,2024,1,G160,2,0,229.33333333333334,76.44666666666667,56,116.66666666666667,1,0,1,40.776666666666664,20.333333333333332,2758.56,1,1,1,1,1.6666666666666667,1,1,1,1.3333333333333333,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,White,Tawny,7/15/2024,11/22/2024,Irrigation,CSIRO Agriculture and Food,Public,3
-13.41,33.615,2024,1,G182,2,0,283.6666666666667,94.55666666666667,68,126,2.3333333333333335,0,1,69.33333333333333,22.333333333333332,2231.7033333333334,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,Grey,7/15/2024,12/2/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-13.41,33.615,2024,1,G188,2,0,300,100,56,113,1,0,1,55.11333333333334,20.333333333333332,3567.096666666667,1,1.3333333333333333,1,1,1.3333333333333333,1,1,1,1,1.3333333333333333,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,Grey,7/15/2024,11/22/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-13.41,33.615,2024,1,G191,2,0,271.6666666666667,90.55333333333333,61,118.33333333333333,2,0,1,56.443333333333335,23.333333333333332,3336.6033333333335,1,1,1,1,1,1.3333333333333333,1,1,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,Grey,7/15/2024,11/22/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-13.41,33.615,2024,1,G193,2,0,231,77,65.33333333333333,77.66666666666667,1.6666666666666667,0,0.6666666666666666,45.89,20,2296.1066666666666,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,NA,7/15/2024,12/12/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-13.41,33.615,2024,1,G196,2,0,253,84.33333333333333,54.666666666666664,122.66666666666667,1.6666666666666667,0,1,61.89,24.333333333333332,3518.153333333333,1,1,1,1,1.3333333333333333,1,1,1,1.3333333333333333,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,White,Grey,7/15/2024,12/2/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-13.41,33.615,2024,1,G199,2,0,209.33333333333334,69.77666666666667,60.333333333333336,124.33333333333333,2.6666666666666665,0,1,74.89,21.333333333333332,2722.376666666667,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,Grey,7/15/2024,12/10/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-13.41,33.615,2024,1,G204,2,0,249.66666666666666,83.22333333333333,66,122.66666666666667,1.3333333333333333,0,1,65.66666666666667,23.666666666666668,3776.76,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,Tawny,7/15/2024,12/10/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-13.41,33.615,2024,1,G214,2,0,271.6666666666667,90.55666666666667,61.333333333333336,118,1.3333333333333333,0,1,59.88666666666666,21.666666666666668,3262.7533333333336,1,1,1,1,1.3333333333333333,1,1,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,Grey,7/15/2024,11/22/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-13.41,33.615,2024,1,G215,2,0,196,65.33333333333333,60.666666666666664,121,1.3333333333333333,0,1,61.89,22,3333.25,1,1,1,1,1.3333333333333333,1,1,1,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,White,Grey,7/15/2024,12/2/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-13.41,33.615,2024,1,G216,2,0,176.33333333333334,58.776666666666664,60.333333333333336,82.33333333333333,0.6666666666666666,0,0.6666666666666666,46.333333333333336,21,3156.0533333333333,1,1,1,1,1.6666666666666667,1,1,1,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,White,Grey,7/15/2024,12/10/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-13.41,33.615,2024,1,G233,2,0,228,76,56,122.66666666666667,1.3333333333333333,0,1,59.00333333333334,18.666666666666668,3594.076666666667,1,1,1,1,1.3333333333333333,1,1,1,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,White,Grey,7/15/2024,12/2/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-13.41,33.615,2024,1,G235,2,0,191,63.666666666666664,59.333333333333336,120.33333333333333,1,0,1,50.443333333333335,21.333333333333332,3194.383333333333,1,1,1,1,1,1,1,1.3333333333333333,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,Mixed,7/15/2024,12/2/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-13.41,33.615,2024,1,G244,2,0,300,100,60,114.33333333333333,2,0,1,62.333333333333336,19.666666666666668,3573.3566666666666,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,Tawny,7/15/2024,11/22/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-13.41,33.615,2024,1,G246,2,0,102,34,59,120,1,0,1,51.33,23.333333333333332,3731.8166666666666,1,1,1,1,1.3333333333333333,1,1,1,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,Tawny,7/15/2024,11/22/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-13.41,33.615,2024,1,G285,2,0,221,73.66666666666667,70.33333333333333,0,0,0,0,0,21.333333333333332,1974.7533333333333,1,1.3333333333333333,1,1,1,1,1,1,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,NA,7/15/2024,12/19/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-13.41,33.615,2024,1,G319,2,0,268.6666666666667,89.55333333333333,60.333333333333336,126,2.3333333333333335,0,1,65.22,19.333333333333332,3147.1266666666666,1,1.3333333333333333,1,1,1,1,1,1,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,Tawny,7/15/2024,12/10/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-13.41,33.615,2024,1,G338,2,0,265.3333333333333,88.44333333333333,59.666666666666664,119.33333333333333,1,0,1,59.223333333333336,23.666666666666668,6673.906666666667,1,1,1,1,1.3333333333333333,1,1,1.3333333333333333,1.3333333333333333,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,Grey,7/15/2024,11/22/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-13.41,33.615,2024,1,G359,2,0,261.6666666666667,87.22,62.333333333333336,122.66666666666667,1,0,1,55.99666666666666,22.666666666666668,3659.45,1,1,1,1,1.3333333333333333,1,1,1,1,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,White,Tawny,7/15/2024,12/10/2024,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-13.41,33.615,2024,1,G365,2,0,297,99,54.666666666666664,114,1.6666666666666667,0,1,54.89,21.666666666666668,2962.4833333333336,1,1,1,1,1.3333333333333333,1,1,1,1.3333333333333333,1,0,1,NA,NA,-13.407,33.62,1116,Malawi,E0290,L0105,Purple,Grey,7/15/2024,11/22/2024,Irrigation,Department of Agricultural Research Services DARS,Public,3
-12.959999999999999,33.66,2024,2,G002,2,0,166.33333333333334,83.16666666666667,45,99,3,0,1,62.88666666666666,29,2154.94,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.947,33.688,1070,Malawi,E0292,L0138,White,Grey,1/3/2025,5/7/2025,Rainfed,CSIRO Agriculture and Food,Public,3
-12.959999999999999,33.66,2024,2,G018,2,0,90.33333333333333,45.166666666666664,130,102,1,0,1,82.78,20,2666.5133333333333,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.947,33.688,1070,Malawi,E0292,L0138,Purple,Tawny,1/3/2025,5/7/2025,Rainfed,Ethiopian Institute of Agricultural Research EIAR,Public,3
-12.959999999999999,33.66,2024,2,G056,2,0,141.33333333333334,70.66666666666667,45,104,1,0,1,73.55666666666667,19.666666666666668,3515.67,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.947,33.688,1070,Malawi,E0292,L0138,Purple,Grey,1/3/2025,5/7/2025,Rainfed,ZamSeed,Private,3
-12.959999999999999,33.66,2024,2,G063,2,0,158,79,53,115,4,0,1,104.11,20,3383.4133333333334,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.947,33.688,1070,Malawi,E0292,L0138,White,Mixed,1/3/2025,5/7/2025,Rainfed,Makerere University,Public,3
-12.959999999999999,33.66,2024,2,G068,2,0,148,74,44,102,1,0,1,51.11,21.666666666666668,3445.29,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.947,33.688,1070,Malawi,E0292,L0138,White,Tawny,1/3/2025,5/7/2025,Rainfed,Crop Breeding Institute CBI,Public,3
-12.959999999999999,33.66,2024,2,G143,2,0,163.33333333333334,81.66666666666667,46,106,1,0,1,78.55666666666667,19.666666666666668,3523.41,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.947,33.688,1070,Malawi,E0292,L0138,White,Tawny,1/3/2025,5/7/2025,Rainfed,SeedCo,Private,3
-12.959999999999999,33.66,2024,2,G145,2,0,178.66666666666666,89.33333333333333,47,112.66666666666667,1,0,1,90.88666666666667,20,3649.8866666666668,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.947,33.688,1070,Malawi,E0292,L0138,Purple,Tawny,1/3/2025,5/7/2025,Rainfed,SeedCo,Private,3
-12.959999999999999,33.66,2024,2,G182,2,0,130,65,54,112,3,0,1,68.77666666666667,16.96666666666667,3072.2966666666666,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.947,33.688,1070,Malawi,E0292,L0138,Purple,Mixed,1/3/2025,5/7/2025,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2024,2,G188,2,0,138.66666666666666,69.33333333333333,47,99,1,0,1,64,20,3551.76,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.947,33.688,1070,Malawi,E0292,L0138,Purple,Tawny,1/3/2025,5/7/2025,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2024,2,G194,2,0,107.66666666666667,53.833333333333336,49,116,1,0,1,69.88666666666667,19,4368.3133333333335,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.947,33.688,1070,Malawi,E0292,L0138,Purple,Tawny,1/3/2025,5/6/2025,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2024,2,G196,2,0,121.33333333333333,60.666666666666664,45,106,1,0,1,73.44666666666667,19.666666666666668,3960.653333333333,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.947,33.688,1070,Malawi,E0292,L0138,White,Mixed,1/3/2025,5/7/2025,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2024,2,G198,2,0,150.66666666666666,75.33333333333333,50,104,2,0,1,68.11,19.666666666666668,3625.326666666667,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.947,33.688,1070,Malawi,E0292,L0138,Purple,Tawny,1/3/2025,5/7/2025,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2024,2,G199,2,0,6.333333333333333,3.1666666666666665,50,70.66666666666667,1,0,0.6666666666666666,56.333333333333336,12.666666666666666,1272.2450000000001,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.947,33.688,1070,Malawi,E0292,L0138,Purple,Mixed,1/3/2025,5/7/2025,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2024,2,G204,2,0,106.33333333333333,53.166666666666664,47,103,1,0,1,66,20,4188.58,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.947,33.688,1070,Malawi,E0292,L0138,Purple,Grey,1/3/2025,5/7/2025,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2024,2,G207,2,0,113.66666666666667,56.833333333333336,46,106,2,0,1,88.66666666666667,20,3071.3433333333332,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.947,33.688,1070,Malawi,E0292,L0138,Purple,Grey,1/3/2025,5/7/2025,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
